transaction_id,user_id,agent_id,authorization_id,timestamp,authorized_limit,daily_limit,allowed_categories,usual_category,avg_order_value,normal_velocity,account_age_days,amount,merchant_category,merchant_name,txns_in_last_10min,merchant_seen_before,label,scenario
73df4c75,U410,AG-15699,AUTH-43483,2026-09-07T21:09:00,5000,15000.0,gift_cards|pharmacy|travel|entertainment,entertainment,1302.63,1,204,820.19,entertainment,Prime Enterprises,1,False,0,legitimate
b8d1c1f3,U301,AG-87994,AUTH-43801,2026-09-07T21:38:00,5000,7500.0,electronics|pharmacy|gift_cards,electronics,383.44,2,357,389.11,electronics,Swift Traders,1,True,0,legitimate
3ecbc27d,U201,AG-71263,AUTH-82305,2026-09-07T21:58:00,5000,10000.0,gift_cards|food_delivery|pharmacy|utilities,food_delivery,587.96,2,162,637.73,food_delivery,Zenith Bazaar,2,True,0,legitimate
bcd0f00a,U306,AG-93284,AUTH-26236,2026-09-07T22:13:00,2000,3000.0,gift_cards|grocery,gift_cards,171.5,1,727,249.67,gift_cards,Prime Bazaar,3,True,0,legitimate
1b2eabf7,U259,AG-32047,AUTH-69942,2026-09-07T22:23:00,15000,30000.0,entertainment|utilities|pharmacy|gift_cards,utilities,344.28,1,609,394.82,gift_cards,Sapphire Mart,1,False,0,legitimate
8a416d0a,U448,AG-91690,AUTH-33566,2026-09-07T22:42:00,5000,7500.0,food_delivery|grocery,food_delivery,1484.48,2,495,1436.42,food_delivery,Sapphire Ventures,1,True,0,legitimate
50d30002,U563,AG-47957,AUTH-15279,2026-09-07T23:06:00,2000,6000.0,entertainment|pharmacy,entertainment,635.22,3,565,712.31,entertainment,Metro Enterprises,2,True,0,legitimate
a903a818,U505,AG-34744,AUTH-19123,2026-09-07T23:12:00,2000,3000.0,entertainment|food_delivery|utilities,food_delivery,447.01,3,891,610.28,food_delivery,Swift Solutions,3,True,0,legitimate
f3b68c32,U267,AG-23526,AUTH-51071,2026-09-07T23:27:00,5000,15000.0,entertainment|grocery|fashion|fuel,fashion,1661.65,2,406,1363.46,fashion,Coral Solutions,3,False,0,legitimate
548d7d06,U519,AG-13819,AUTH-43868,2026-09-07T23:50:00,15000,22500.0,electronics|gift_cards,electronics,727.13,2,838,1065.14,electronics,Nimbus Mart,1,True,0,legitimate
1164429d,U339,AG-91968,AUTH-90689,2026-09-07T23:56:00,15000,30000.0,travel|electronics|fashion|pharmacy,fashion,163.27,2,893,133.37,fashion,Trust Express,1,False,0,legitimate
db5bb30c,U153,AG-15720,AUTH-51704,2026-09-07T23:58:00,10000,30000.0,entertainment|electronics|pharmacy|travel,travel,961.04,3,792,1095.15,pharmacy,Aster Bazaar,1,True,0,legitimate
031d61a7,U379,AG-85483,AUTH-95179,2026-09-08T00:00:00,5000,10000.0,food_delivery|entertainment|fuel,entertainment,817.78,3,694,2853.76,fuel,Kavya Express,3,False,1,behavioral_anomaly
d80a2729,U487,AG-25923,AUTH-13266,2026-09-08T00:24:00,15000,30000.0,electronics|gift_cards|grocery,grocery,894.82,2,444,1306.58,grocery,Kavya Traders,3,True,0,legitimate
7fba0758,U409,AG-71759,AUTH-12981,2026-09-08T00:53:00,10000,15000.0,food_delivery|pharmacy|grocery|fashion,pharmacy,2191.57,2,369,8040.54,food_delivery,Vega Enterprises,2,False,1,behavioral_anomaly
e84dbc23,U284,AG-35919,AUTH-94670,2026-09-08T00:56:00,2000,3000.0,grocery|pharmacy,grocery,234.96,2,484,290.54,grocery,Nimbus Stores,1,True,0,legitimate
17c78a49,U217,AG-16880,AUTH-23133,2026-09-08T01:18:00,15000,22500.0,fashion|travel,travel,472.59,3,453,522.35,travel,Swift Mart,1,True,0,legitimate
bab2d057,U378,AG-22972,AUTH-31409,2026-09-08T01:26:00,5000,7500.0,electronics|entertainment|grocery|food_delivery,food_delivery,1074.26,3,91,1204.65,food_delivery,Bharat Express,2,True,0,legitimate
d9eb8085,U315,AG-66847,AUTH-93032,2026-09-08T01:45:00,5000,7500.0,fuel|electronics|pharmacy,pharmacy,257.33,2,469,347.22,pharmacy,Zenith Traders,2,True,0,legitimate
ca99a493,U423,AG-53934,AUTH-84120,2026-09-08T02:05:00,15000,45000.0,food_delivery|fashion|utilities,utilities,2009.01,3,705,2608.31,utilities,Urban Mart,2,False,0,legitimate
929eb133,U139,AG-39045,AUTH-63005,2026-09-08T02:18:00,10000,30000.0,fashion|gift_cards,fashion,717.19,2,738,667.24,fashion,Kavya Retail,3,True,0,legitimate
cc85b0a6,U286,AG-64949,AUTH-36143,2026-09-08T02:23:00,5000,7500.0,pharmacy|gift_cards|travel|fashion,fashion,1783.14,2,688,2375.71,gift_cards,Nova Hub,2,True,0,legitimate
5dc59755,U447,AG-30220,AUTH-47810,2026-09-08T02:26:00,15000,30000.0,utilities|fashion|gift_cards,gift_cards,557.51,1,716,612.14,gift_cards,Kavya Express,1,True,0,legitimate
fc2a43d2,U381,AG-78280,AUTH-69020,2026-09-08T02:46:00,2000,3000.0,fuel|gift_cards,gift_cards,355.97,2,453,3264.59,gift_cards,Zenith Express,2,True,1,budget_abuse
4c05fb9e,U526,AG-51120,AUTH-85472,2026-09-08T02:50:00,10000,20000.0,grocery|pharmacy|electronics|fuel,fuel,2008.9,1,114,1238.19,fuel,Swift Stores,1,False,0,legitimate
157b2f43,U439,AG-90781,AUTH-56612,2026-09-08T03:15:00,5000,7500.0,grocery|food_delivery|utilities,grocery,309.32,2,349,296.63,grocery,Orion Enterprises,1,True,0,legitimate
fee7c0fd,U453,AG-29809,AUTH-96396,2026-09-08T03:19:00,10000,20000.0,pharmacy|travel,travel,2165.97,1,487,2765.15,travel,Coral Enterprises,1,True,0,legitimate
0d03afef,U292,AG-23645,AUTH-75035,2026-09-08T03:47:00,5000,10000.0,travel|electronics|fashion,fashion,153.33,3,174,205.27,travel,Bharat Traders,3,True,0,legitimate
bc8f472a,U231,AG-49418,AUTH-28920,2026-09-08T03:54:00,15000,45000.0,grocery|fuel|utilities,utilities,899.03,2,855,1169.01,utilities,Urban Hub,2,True,0,legitimate
e2e76ef9,U260,AG-55688,AUTH-21401,2026-09-08T04:04:00,15000,45000.0,food_delivery|pharmacy|travel|utilities,travel,1423.8,1,479,1647.23,travel,Aster Hub,2,True,0,legitimate
bff3f4e0,U331,AG-34979,AUTH-54293,2026-09-08T04:05:00,5000,10000.0,utilities|food_delivery,food_delivery,1280.08,1,140,1882.52,food_delivery,Sapphire Hub,2,False,0,legitimate
c75b9fe0,U127,AG-92544,AUTH-85454,2026-09-08T04:07:00,10000,15000.0,travel|gift_cards,travel,496.28,1,229,625.06,travel,Aster Express,1,True,0,legitimate
708a2305,U203,AG-20336,AUTH-42847,2026-09-08T04:17:00,5000,7500.0,fashion|grocery|food_delivery,food_delivery,433.08,1,231,304.29,food_delivery,Urban Stores,1,False,0,legitimate
51438c7d,U294,AG-95323,AUTH-39567,2026-09-08T04:39:00,15000,30000.0,utilities|electronics|pharmacy|gift_cards,gift_cards,975.39,2,196,1341.17,gift_cards,Sapphire Ventures,2,True,0,legitimate
c69d69ce,U379,AG-85483,AUTH-95179,2026-09-08T04:47:00,5000,10000.0,food_delivery|entertainment|fuel,entertainment,817.78,3,694,628.23,entertainment,Trust Stores,2,True,0,legitimate
e0b25f75,U284,AG-35919,AUTH-94670,2026-09-08T04:52:00,2000,3000.0,grocery|pharmacy,grocery,234.96,2,484,175.66,grocery,Prime Stores,2,True,0,legitimate
e86353ab,U471,AG-91123,AUTH-57435,2026-09-08T05:02:00,5000,7500.0,grocery|electronics|entertainment|travel,grocery,1310.3,2,809,983.67,electronics,Trust Mart,2,True,0,legitimate
b87cb077,U151,AG-75323,AUTH-48254,2026-09-08T05:26:00,5000,15000.0,travel|fashion,travel,1171.67,1,551,1236.09,travel,Vega Solutions,1,False,0,legitimate
d336f8d7,U310,AG-88647,AUTH-62965,2026-09-08T05:50:00,10000,20000.0,food_delivery|entertainment|pharmacy|electronics,pharmacy,1655.4,2,706,1260.7,pharmacy,Swift Traders,2,True,0,legitimate
ee594bd8,U359,AG-91685,AUTH-96461,2026-09-08T06:03:00,15000,45000.0,grocery|travel|food_delivery|entertainment,entertainment,1575.34,2,553,1572.47,entertainment,Sapphire Traders,2,True,0,legitimate
03d7583d,U253,AG-49356,AUTH-15856,2026-09-08T06:06:00,5000,10000.0,fuel|entertainment|gift_cards,gift_cards,1043.41,2,859,822.04,entertainment,Prime Mart,1,False,0,legitimate
585915b2,U284,AG-35919,AUTH-94670,2026-09-08T06:32:00,2000,3000.0,grocery|pharmacy,grocery,234.96,2,484,200.4,grocery,Prime Stores,3,True,0,legitimate
0e79c86c,U507,AG-46505,AUTH-86273,2026-09-08T06:43:00,5000,7500.0,gift_cards|fuel|pharmacy,pharmacy,1711.45,2,637,1519.63,pharmacy,Orion Ventures,2,True,0,legitimate
32f02aa1,U575,AG-80533,AUTH-20636,2026-09-08T06:59:00,2000,6000.0,grocery|entertainment,grocery,735.94,3,836,770.47,grocery,Vega Express,2,True,0,legitimate
9d248ca2,U103,AG-31319,AUTH-58520,2026-09-08T07:17:00,10000,30000.0,food_delivery|grocery,food_delivery,1966.71,1,393,1221.97,food_delivery,Trust Hub,1,True,0,legitimate
9ca926b5,U437,AG-25002,AUTH-11999,2026-09-08T07:27:00,10000,15000.0,travel|pharmacy,pharmacy,1966.05,3,667,2081.94,pharmacy,Urban Hub,2,True,0,legitimate
827f1147,U562,AG-26958,AUTH-77264,2026-09-08T07:33:00,15000,30000.0,entertainment|utilities|pharmacy|fuel,fuel,1869.53,2,571,2122.76,fuel,Orion Ventures,3,True,0,legitimate
050e2ef2,U170,AG-66370,AUTH-69186,2026-09-08T07:51:00,10000,20000.0,fashion|travel|entertainment|pharmacy,pharmacy,383.07,3,263,521.77,pharmacy,Sapphire Solutions,2,True,0,legitimate
fb5c2bbe,U146,AG-87993,AUTH-84607,2026-09-08T08:16:00,5000,10000.0,fashion|gift_cards,fashion,1830.56,1,325,1143.95,gift_cards,Sapphire Express,1,False,0,legitimate
38655bef,U373,AG-23983,AUTH-25712,2026-09-08T08:17:00,10000,15000.0,travel|electronics|gift_cards|entertainment,electronics,701.92,1,110,446.13,electronics,Swift Retail,1,True,0,legitimate
c51fc3e0,U133,AG-43065,AUTH-20735,2026-09-08T08:39:00,2000,3000.0,utilities|electronics|entertainment|food_delivery,utilities,319.1,2,511,437.25,entertainment,Aster Bazaar,2,True,0,legitimate
6567b667,U468,AG-53975,AUTH-18286,2026-09-08T08:42:00,2000,3000.0,fuel|utilities|pharmacy,fuel,784.3,3,153,662.24,fuel,Vega Mart,2,True,0,legitimate
d0bcd5d0,U567,AG-33559,AUTH-12486,2026-09-08T08:59:00,10000,30000.0,food_delivery|fashion|pharmacy|entertainment,food_delivery,2399.64,3,311,1792.95,food_delivery,Vega Hub,4,False,0,legitimate
e9c80e85,U524,AG-67520,AUTH-92752,2026-09-08T09:01:00,10000,30000.0,fashion|gift_cards,gift_cards,1062.91,2,354,661.89,gift_cards,Coral Retail,1,True,0,legitimate
f7cce72a,U377,AG-82789,AUTH-66651,2026-09-08T09:23:00,15000,45000.0,fuel|utilities|travel,utilities,572.74,1,420,814.74,utilities,Orion Hub,1,True,0,legitimate
ee787aa0,U520,AG-98037,AUTH-96170,2026-09-08T09:53:00,10000,30000.0,electronics|grocery|entertainment|utilities,electronics,280.02,1,122,368.55,electronics,Zenith Bazaar,1,False,0,legitimate
8f58eb89,U166,AG-37152,AUTH-86858,2026-09-08T10:02:00,5000,7500.0,food_delivery|gift_cards|grocery,food_delivery,1605.57,1,251,1662.64,food_delivery,Vega Enterprises,1,True,0,legitimate
d3161eb8,U330,AG-59006,AUTH-23935,2026-09-08T10:16:00,15000,30000.0,pharmacy|entertainment|fuel|fashion,fashion,417.95,3,76,589.12,fashion,Urban Traders,3,False,0,legitimate
41dd0d45,U440,AG-43823,AUTH-57638,2026-09-08T10:23:00,10000,15000.0,fashion|food_delivery|entertainment|travel,food_delivery,368.35,3,431,547.61,food_delivery,Prime Ventures,2,True,0,legitimate
9689d66c,U358,AG-31802,AUTH-43850,2026-09-08T10:51:00,5000,15000.0,grocery|gift_cards|pharmacy,grocery,1210.95,1,214,874.77,grocery,Bharat Enterprises,1,True,0,legitimate
04eb9332,U425,AG-92396,AUTH-83079,2026-09-08T11:10:00,2000,6000.0,gift_cards|pharmacy|entertainment,pharmacy,416.6,1,869,350.36,pharmacy,Prime Enterprises,1,True,0,legitimate
893c11c2,U501,AG-36922,AUTH-87018,2026-09-08T11:18:00,2000,4000.0,travel|grocery,travel,346.07,1,234,262.04,travel,Vega Stores,1,True,0,legitimate
7fe4817f,U210,AG-15938,AUTH-15100,2026-09-08T11:39:00,15000,45000.0,pharmacy|food_delivery|electronics,pharmacy,1075.67,2,170,1252.42,electronics,Kavya Express,2,True,0,legitimate
fce37448,U115,AG-18907,AUTH-98501,2026-09-08T12:08:00,2000,6000.0,grocery|pharmacy|entertainment,entertainment,747.6,3,270,787.02,entertainment,Nova Enterprises,2,True,0,legitimate
e92ac263,U257,AG-60293,AUTH-65448,2026-09-08T12:33:00,10000,30000.0,food_delivery|electronics|fuel|grocery,electronics,867.64,1,220,728.74,electronics,Kavya Express,1,True,0,legitimate
06520c04,U399,AG-56918,AUTH-98407,2026-09-08T12:51:00,2000,3000.0,gift_cards|fashion|utilities|food_delivery,fashion,492.02,1,499,647.72,food_delivery,Vega Enterprises,1,True,0,legitimate
fff4a959,U475,AG-71018,AUTH-70106,2026-09-08T13:09:00,15000,30000.0,entertainment|gift_cards,gift_cards,2442.56,1,458,1830.5,gift_cards,Aster Retail,2,False,0,legitimate
7fa23745,U270,AG-24777,AUTH-41599,2026-09-08T13:37:00,10000,30000.0,travel|gift_cards,travel,1907.43,2,541,1679.61,travel,Vega Retail,2,True,0,legitimate
00c7f296,U310,AG-88647,AUTH-62965,2026-09-08T13:51:00,10000,20000.0,food_delivery|entertainment|pharmacy|electronics,pharmacy,1655.4,2,706,1081.29,pharmacy,Swift Traders,2,True,0,legitimate
23199328,U147,AG-52247,AUTH-89129,2026-09-08T14:03:00,15000,22500.0,travel|utilities|pharmacy,pharmacy,1418.96,2,286,1978.05,pharmacy,Swift Express,2,False,0,legitimate
43f50741,U187,AG-41348,AUTH-50562,2026-09-08T14:29:00,5000,15000.0,electronics|pharmacy|fashion,fashion,1576.53,1,858,1204.08,fashion,Aster Enterprises,1,True,0,legitimate
22f75929,U335,AG-97851,AUTH-17419,2026-09-08T14:31:00,15000,45000.0,utilities|fashion|travel|pharmacy,pharmacy,2049.52,3,234,1899.42,pharmacy,Prime Retail,2,False,0,legitimate
354cc423,U238,AG-46010,AUTH-80220,2026-09-08T14:59:00,5000,7500.0,fashion|entertainment,entertainment,261.83,3,323,175.36,entertainment,Kavya Solutions,1,True,0,legitimate
8f73fd40,U555,AG-70129,AUTH-77653,2026-09-08T15:18:00,2000,3000.0,fuel|travel|electronics,fuel,322.91,3,843,332.68,travel,Trust Express,2,True,0,legitimate
d085f2e8,U372,AG-33394,AUTH-72463,2026-09-08T15:41:00,5000,15000.0,gift_cards|fuel|utilities|electronics,gift_cards,1446.51,2,351,1360.74,utilities,Trust Bazaar,3,True,0,legitimate
b373c816,U138,AG-54608,AUTH-46655,2026-09-08T15:47:00,10000,20000.0,food_delivery|travel,travel,723.08,2,640,1025.95,travel,Urban Ventures,1,True,0,legitimate
4c7688cb,U438,AG-80854,AUTH-68149,2026-09-08T16:00:00,2000,3000.0,fuel|fashion|pharmacy|electronics,fashion,763.13,2,81,1061.21,fashion,Urban Hub,2,False,0,legitimate
98faa2c7,U325,AG-24802,AUTH-63907,2026-09-08T16:24:00,15000,45000.0,pharmacy|entertainment|electronics,electronics,1042.41,2,481,1476.75,electronics,Sapphire Traders,1,True,0,legitimate
3f42451c,U284,AG-35919,AUTH-94670,2026-09-08T16:32:00,2000,3000.0,grocery|pharmacy,grocery,234.96,2,484,207.82,grocery,Prime Stores,1,True,0,legitimate
efd63d8c,U583,AG-17181,AUTH-49514,2026-09-08T16:53:00,2000,3000.0,grocery|utilities,utilities,728.55,3,655,998.82,utilities,Coral Retail,1,False,0,legitimate
e08d4250,U124,AG-96951,AUTH-26334,2026-09-08T17:04:00,2000,4000.0,gift_cards|travel|grocery|fuel,fuel,151.1,3,767,146.8,fashion,Metro Retail,3,False,1,category_abuse
d4a7355e,U139,AG-39045,AUTH-63005,2026-09-08T17:05:00,10000,30000.0,fashion|gift_cards,fashion,717.19,2,738,592.32,fashion,Coral Retail,2,False,0,legitimate
e728da96,U480,AG-99740,AUTH-20611,2026-09-08T17:21:00,10000,30000.0,grocery|food_delivery|utilities,utilities,932.33,1,665,1380.44,utilities,Trust Hub,1,True,0,legitimate
ca9f2b4b,U571,AG-42285,AUTH-82706,2026-09-08T17:30:00,10000,15000.0,entertainment|fashion|utilities,entertainment,1287.8,2,697,1260.3,entertainment,Prime Solutions,1,True,0,legitimate
cf662f41,U158,AG-59986,AUTH-84963,2026-09-08T17:54:00,15000,30000.0,fashion|electronics|food_delivery|gift_cards,food_delivery,2470.98,2,397,2021.54,gift_cards,Aster Hub,1,True,0,legitimate
d2820495,U509,AG-71082,AUTH-36467,2026-09-08T18:22:00,2000,3000.0,pharmacy|fuel|electronics,fuel,554.28,1,330,577.55,fuel,Nimbus Mart,1,False,0,legitimate
2546ddb4,U297,AG-96772,AUTH-91931,2026-09-08T18:33:00,10000,20000.0,food_delivery|grocery,grocery,1493.66,2,644,1934.99,grocery,Bharat Bazaar,1,True,0,legitimate
72c2c1bc,U561,AG-83265,AUTH-78019,2026-09-08T18:39:00,10000,20000.0,electronics|utilities,utilities,342.58,1,827,511.08,utilities,Coral Traders,1,True,0,legitimate
56a20d22,U100,AG-22280,AUTH-38657,2026-09-08T19:09:00,2000,3000.0,travel|gift_cards|fashion|food_delivery,travel,589.85,3,268,837.19,travel,Kavya Express,1,False,0,legitimate
8a206f98,U504,AG-47784,AUTH-83024,2026-09-08T19:37:00,5000,10000.0,food_delivery|electronics|fuel|gift_cards,gift_cards,546.41,1,769,393.58,gift_cards,Bharat Solutions,1,False,0,legitimate
bcb999ae,U300,AG-77740,AUTH-84905,2026-09-08T20:06:00,15000,45000.0,fashion|grocery,grocery,2073.25,2,723,1507.06,grocery,Coral Mart,2,True,0,legitimate
2f074b66,U416,AG-90864,AUTH-44978,2026-09-08T20:26:00,2000,3000.0,electronics|grocery|fuel,grocery,774.78,2,650,817.18,grocery,Orion Hub,2,True,0,legitimate
d0899b4a,U576,AG-68271,AUTH-11227,2026-09-08T20:28:00,2000,6000.0,entertainment|food_delivery,food_delivery,781.83,2,256,664.9,food_delivery,Metro Retail,1,True,0,legitimate
76d415fe,U214,AG-51124,AUTH-32699,2026-09-08T20:55:00,5000,10000.0,gift_cards|utilities|entertainment|fashion,gift_cards,1455.68,3,500,1979.06,gift_cards,Nova Bazaar,3,False,0,legitimate
e5f19270,U396,AG-15737,AUTH-27009,2026-09-08T21:07:00,5000,10000.0,food_delivery|fashion|utilities|pharmacy,pharmacy,1566.61,1,212,1983.14,utilities,Nova Stores,1,True,0,legitimate
a89731ca,U437,AG-25002,AUTH-11999,2026-09-08T21:23:00,10000,15000.0,travel|pharmacy,pharmacy,1966.05,3,667,2512.95,pharmacy,Prime Traders,1,True,0,legitimate
dfc1aa87,U403,AG-85527,AUTH-22499,2026-09-08T21:31:00,5000,7500.0,fuel|gift_cards|fashion,gift_cards,1650.49,1,639,1700.13,gift_cards,Orion Stores,1,True,0,legitimate
ef764c8b,U299,AG-21233,AUTH-97574,2026-09-08T21:46:00,15000,30000.0,entertainment|grocery,grocery,1183.39,2,382,1476.75,grocery,Zenith Mart,2,True,0,legitimate
f1196a6e,U400,AG-82100,AUTH-52553,2026-09-08T21:53:00,15000,22500.0,electronics|fashion,fashion,1336.03,3,895,1182.14,electronics,Kavya Enterprises,3,True,0,legitimate
3139a35a,U599,AG-68978,AUTH-83196,2026-09-08T22:01:00,5000,10000.0,gift_cards|pharmacy,pharmacy,582.39,3,60,807.84,gift_cards,Swift Ventures,1,True,0,legitimate
635b982b,U423,AG-53934,AUTH-84120,2026-09-08T22:15:00,15000,45000.0,food_delivery|fashion|utilities,utilities,2009.01,3,705,2501.25,fashion,Vega Traders,3,True,0,legitimate
35439e0e,U339,AG-91968,AUTH-90689,2026-09-08T22:45:00,15000,30000.0,travel|electronics|fashion|pharmacy,fashion,163.27,2,893,16782.0,fashion,Coral Bazaar,2,True,1,budget_abuse
b9c71e04,U267,AG-23526,AUTH-51071,2026-09-08T23:13:00,5000,15000.0,entertainment|grocery|fashion|fuel,fashion,1661.65,2,406,1082.14,fashion,Aster Stores,1,True,0,legitimate
1240a97b,U299,AG-21233,AUTH-97574,2026-09-08T23:19:00,15000,30000.0,entertainment|grocery,grocery,1183.39,2,382,1603.04,grocery,Sapphire Hub,1,True,0,legitimate
2a4f1a37,U537,AG-13402,AUTH-47261,2026-09-08T23:28:00,10000,30000.0,pharmacy|gift_cards|grocery|travel,gift_cards,1128.58,1,727,1186.75,gift_cards,Zenith Retail,1,False,0,legitimate
575dc1a7,U264,AG-55054,AUTH-99463,2026-09-08T23:41:00,2000,6000.0,fuel|food_delivery|utilities,fuel,779.28,1,810,1029.42,fuel,Zenith Ventures,1,True,0,legitimate
df5253b6,U269,AG-42527,AUTH-82534,2026-09-08T23:43:00,15000,22500.0,food_delivery|electronics,food_delivery,1535.5,2,645,2194.28,electronics,Vega Bazaar,1,False,0,legitimate
3ed0c451,U334,AG-25126,AUTH-56168,2026-09-09T00:12:00,10000,30000.0,fashion|gift_cards|pharmacy|food_delivery,pharmacy,1763.54,3,605,1947.16,pharmacy,Orion Bazaar,2,True,0,legitimate
a52aff09,U179,AG-35415,AUTH-55793,2026-09-09T00:23:00,15000,45000.0,utilities|travel,travel,670.69,1,389,602.19,travel,Kavya Hub,1,False,0,legitimate
e96e8431,U314,AG-28772,AUTH-51469,2026-09-09T00:38:00,2000,6000.0,fashion|travel|utilities,fashion,716.05,1,762,482.66,fashion,Swift Bazaar,1,True,0,legitimate
cd41d304,U536,AG-33678,AUTH-32058,2026-09-09T00:54:00,15000,22500.0,fuel|fashion|entertainment,fashion,1308.52,3,797,991.39,fashion,Sapphire Hub,3,True,0,legitimate
7dfe0679,U489,AG-94058,AUTH-35578,2026-09-09T01:22:00,2000,6000.0,grocery|electronics|food_delivery,electronics,166.12,3,627,779.67,electronics,Zenith Express,3,False,1,behavioral_anomaly
e3f551cb,U354,AG-97632,AUTH-37102,2026-09-09T01:31:00,5000,15000.0,electronics|entertainment|fuel|grocery,entertainment,1558.72,1,560,2247.69,entertainment,Nimbus Solutions,1,False,0,legitimate
11897e33,U273,AG-25202,AUTH-69424,2026-09-09T01:40:00,5000,15000.0,utilities|food_delivery|travel,travel,959.35,1,656,1059.36,travel,Metro Enterprises,1,False,0,legitimate
9188c3e4,U465,AG-54265,AUTH-15611,2026-09-09T01:43:00,5000,7500.0,gift_cards|grocery,gift_cards,1055.08,1,445,995.47,utilities,Zenith Bazaar,1,False,1,category_abuse
3adf5800,U340,AG-81182,AUTH-80390,2026-09-09T02:12:00,10000,20000.0,fashion|fuel|food_delivery|utilities,food_delivery,1384.68,1,443,917.03,food_delivery,Urban Express,2,True,0,legitimate
bc0d184a,U292,AG-23645,AUTH-75035,2026-09-09T02:35:00,5000,10000.0,travel|electronics|fashion,fashion,153.33,3,174,131.23,fashion,Bharat Traders,2,True,0,legitimate
c0c2a336,U470,AG-78562,AUTH-69037,2026-09-09T02:49:00,15000,22500.0,grocery|electronics,grocery,1810.84,3,451,1183.56,grocery,Swift Hub,2,False,0,legitimate
395dc6dd,U553,AG-23816,AUTH-31895,2026-09-09T03:03:00,2000,6000.0,electronics|fashion|food_delivery,food_delivery,182.77,2,675,191.61,food_delivery,Sapphire Solutions,2,True,0,legitimate
924ce660,U173,AG-45818,AUTH-50499,2026-09-09T03:20:00,5000,7500.0,fashion|fuel|food_delivery,fuel,1212.09,2,377,1108.33,fuel,Zenith Hub,1,True,0,legitimate
3ceebd6c,U246,AG-31916,AUTH-66973,2026-09-09T03:24:00,15000,30000.0,fashion|gift_cards,fashion,1760.49,1,312,1818.35,fashion,Vega Express,1,False,0,legitimate
ddf4d99d,U124,AG-96951,AUTH-26334,2026-09-09T03:32:00,2000,4000.0,gift_cards|travel|grocery|fuel,fuel,151.1,3,767,98.98,travel,Zenith Bazaar,3,True,0,legitimate
747debca,U254,AG-34430,AUTH-93948,2026-09-09T03:40:00,2000,3000.0,food_delivery|electronics|gift_cards,gift_cards,263.39,1,703,170.89,electronics,Kavya Express,1,True,0,legitimate
5c8fd7fd,U422,AG-26193,AUTH-21952,2026-09-09T04:00:00,15000,30000.0,entertainment|grocery|electronics,grocery,1537.24,3,146,17938.17,grocery,Nova Hub,3,True,1,budget_abuse
4adc5dd9,U566,AG-31707,AUTH-13251,2026-09-09T04:18:00,15000,30000.0,entertainment|electronics|fuel|grocery,grocery,1060.0,2,615,665.97,entertainment,Nimbus Stores,2,True,0,legitimate
2691a270,U355,AG-57880,AUTH-87028,2026-09-09T04:33:00,10000,20000.0,entertainment|grocery|fashion,fashion,911.57,3,699,1247.01,fashion,Trust Express,3,True,0,legitimate
660ffdd8,U293,AG-24160,AUTH-10167,2026-09-09T04:43:00,10000,30000.0,gift_cards|fuel,fuel,544.54,1,79,629.34,fuel,Nova Enterprises,1,False,0,legitimate
dcde3e97,U269,AG-42527,AUTH-82534,2026-09-09T05:09:00,15000,22500.0,food_delivery|electronics,food_delivery,1535.5,2,645,1416.35,food_delivery,Trust Bazaar,2,True,0,legitimate
b5ffb610,U155,AG-39817,AUTH-21846,2026-09-09T05:38:00,5000,7500.0,travel|fuel|utilities,utilities,298.58,2,474,234.05,utilities,Kavya Enterprises,1,False,0,legitimate
3e6f420b,U474,AG-89879,AUTH-69636,2026-09-09T06:03:00,5000,7500.0,gift_cards|food_delivery|pharmacy,pharmacy,913.3,1,212,703.0,pharmacy,Nova Retail,1,False,0,legitimate
f4f58add,U286,AG-64949,AUTH-36143,2026-09-09T06:25:00,5000,7500.0,pharmacy|gift_cards|travel|fashion,fashion,1783.14,2,688,2632.67,fashion,Aster Mart,1,False,0,legitimate
456526c8,U173,AG-45818,AUTH-50499,2026-09-09T06:38:00,5000,7500.0,fashion|fuel|food_delivery,fuel,1212.09,2,377,1600.27,fuel,Bharat Traders,1,True,0,legitimate
6785d38f,U325,AG-24802,AUTH-63907,2026-09-09T06:48:00,15000,45000.0,pharmacy|entertainment|electronics,electronics,1042.41,2,481,1562.75,electronics,Aster Express,1,False,0,legitimate
4768ad3e,U180,AG-85952,AUTH-68838,2026-09-09T06:52:00,5000,7500.0,electronics|travel,electronics,470.97,1,727,828.52,fashion,Kavya Retail,1,False,1,category_abuse
9b2e692d,U476,AG-87539,AUTH-72061,2026-09-09T07:01:00,5000,10000.0,travel|electronics,travel,1219.52,3,887,1696.2,travel,Aster Retail,2,True,0,legitimate
31bda180,U127,AG-92544,AUTH-85454,2026-09-09T07:07:00,10000,15000.0,travel|gift_cards,travel,496.28,1,229,550.92,travel,Aster Express,1,True,0,legitimate
b8799bd2,U117,AG-11025,AUTH-97538,2026-09-09T07:13:00,2000,3000.0,gift_cards|fashion|travel|food_delivery,travel,722.56,1,866,763.4,travel,Zenith Solutions,1,True,0,legitimate
c09834db,U493,AG-49834,AUTH-74762,2026-09-09T07:17:00,15000,45000.0,electronics|gift_cards|pharmacy|utilities,utilities,830.24,2,602,899.41,utilities,Sapphire Hub,1,True,0,legitimate
bc74d1e1,U402,AG-14946,AUTH-70341,2026-09-09T07:39:00,10000,15000.0,gift_cards|pharmacy|fuel,gift_cards,1963.08,3,394,18901.57,gift_cards,Zenith Enterprises,3,True,1,budget_abuse
